㞎㞎	3	bǎ ba
㹴犬	3	gěng quǎn
㺢㹢狓	3	huò jiā pī
掌力疾	5
掌力道	10
掌力震	37
掌劲力	9
掌勺	9
掌印	212
掌嘴	11
掌声	536
掌声雷动	12
掌子	3	zhǎng zǐ
掌子面	25
掌心	380
掌掌力	9
掌控	169
掌掴	3	zhǎng guó
掌握	5342
掌握者	5
掌故	112
掌教	3	zhǎng jiào
掌旗官	5
掌权	145
掌权者	12
掌柜	394
掌柜的	205
掌棒龙头	23
掌法	450
掌灯	62
掌牧官	15
掌班	11
掌相	3	zhǎng xiàng
掌相迎	6
掌管	1078
掌纹	9
掌舍	3	zhǎng shè
掌舵	53
掌诏敕	5
掌钵龙头	11
掌门	918
掌门人	755
掌门岳	10
掌门师	5
掌院学士	6
掌风袭	6
掌骨	18
掌齐施	10
掍殽	3	hùn yáo
掎挈伺诈	3	jǐ qiè sì zhà
掎裳连袂	3	jǐ cháng lián mèi
掎角之势	12
掏出	1243
掏火耙	3	tāo huǒ pá
掏空	64
掏腰包	78
掏钱	146
掐头去尾	6
掐子	3	qiā zǐ
掐断	23
掐死	49
掐着指头	3	qiā zhe zhǐ tou
掐算	36
排中律	28
排他性	36
排位	67
排位赛	9
排便	73
排偶	5
排入	83
排出	617
排列	2737
排华	7
排印	64
排卵	118
排卵期	13
排叉	3	pái chà
排叉儿	3	pái chà ér
排名	2256
排名榜	8
排土场	5
排场	148
排坛	7
排外	204
排外主义	7
排头	15
排头兵	26
排子枪	3	pǎi zǐ qiāng
排子炮	3	pǎi zǐ pào
排子车	2	pǎi zi chē
排字	31
排定	58
排尿	154
排山倒海	84	pái shān dǎo hǎi
排布	34
排序	229
排开	66
排异	26
排律	21
排忧解难	65	pái yōu jiě nàn
排戏	14
排成	285
排折	3	pái shé
排挤	388
排放	455
排放物	7
排放量	51
排教	3	pái jiào
排料	10
排斥	642
排斥力	11
排斥异己	48
排枪	11
排架	9
排查	42
排栅	3	pái shān
排椅	6
排毒	99
排比	59
排气	105
排气管	6
排气阀	5
排水	740
排水沟	35
排水渠	6
排水管	23
排水量	570
排污	86
排污地下主管网	3	pái wū dì xià zhǔ guǎn wǎng
排污费	18
排沙	11
排泄	244
排泄物	95
排泄量	13
排洪	14
排涝	48
排演	97
排灌	290
排灌站	14
排炮	14
排烟	12
排爆	5
排版	62
排班	26
排球	213
排球场	8
排球赛	10
排球队	13
排碱渠	6
排空	42
排笔	5
排筭子	3	pái suàn zǐ
排箫	17
排练	272
排练厅	5
排行	215	pái háng
排行榜	225	pái háng bǎng
排解	68
排车	3	pǎi chē
排轧	3	pái zhá
排遣	64
排酸	9
排量	39
排错	5
排长	632	pái zhǎng
排队	673
排阵	7
排除	1313
排除万难	22
排除异己	35
排除法	27
排险	6
排难	3	pái nàn
排难解纷	13	pái nàn jiě fēn
排雷	33
排风	7
排骨	33
排骨汤	5
掖县	13	yè xiàn
掖咕	3	yē gu
掖垣	3	yè yuán
掖庭	3	yè tíng
掖庭狱	3	yè tíng yù
掖廷	3	yè tíng
掖殿	3	yè diàn
掖省	3	yè shěng
掖署	3	yè shǔ
掖藏	3	yè cáng
掖进	3	yè jìn
掖逢	3	yè féng
掖门	3	yè mén
掘井及泉	3	jué jǐng jǐ quán
掘取	24
掘墓	29
掘墓人	20
掘子军	3	jué zǐ jūn
掘开	48
掘强	3	jué jiàng
掘进	73
掘进机	5
掘金	62
掞丽	3	yàn lì
掞天	3	yàn tiān
掞张	3	yàn zhāng
掞蔚	3	yàn wèi
掞藻	3	yàn zǎo
掞迈	3	yàn mài
掠削	3	lüě xuē
掠剩	3	lüě shèng
掠剩使	3	lüě shèng shǐ
掠剩鬼	3	lüě shèng guǐ
掠劫	3	lüě jié
掠卤	3	lüě lǔ
掠取	80
掠地	3	lüě dì
掠地攻城	3	lüè dì gōng chéng
掠头	3	lüě tóu
掠夺	672
掠夺式	17
掠夺性	40
掠子	3	lüě zǐ
掠影	29
掠彴	3	lüě zhuó
掠役	3	lüě yì
掠抄	3	lüě chāo
掠拷	3	lüě kǎo
掠掳	3	lüě lǔ
掠敚	3	lüě duó
掠服	3	lüě fú
掠杀	3	lüě shā
掠楚	3	lüě chǔ
掠治	3	lüě zhì
掠海	3	lüě hǎi
掠理	3	lüě lǐ
掠盗	3	lüě dào
掠立	3	lüě lì
掠笞	3	lüě chī
掠约	3	lüě yuē
掠美市恩	3	lüě měi shì ēn
掠考	3	lüě kǎo
掠草	3	lüě cǎo
掠虏	3	lüě lǔ
掠虚	3	lüě xū
掠袭	3	lüě xí
掠贩	3	lüě fàn
掠走	147
掠过	629
掠闹	3	lüě nào
掠阵	3	lüě zhèn
探井	11
探亲	218
探亲假	3	tàn qīn jià
探亲访友	13
探伤	26
探伺	3	tàn sì
探听	265
探囊取物	27
探头	384
探头探脑	69
探头探脑儿	3	tàn tóu tàn nǎo er
探子	127
探家	10
探察	40
探寻	138
探底	13
探戈	33
探戈舞	9
探明	1246
探春	438
探望	270
探杆	6
探查	85
探案	5
探求	125
探测	1222
探测仪	18
探测仪器	24
探测器	383
探源	16
探照灯	186
探病	32
探监	32
探知	115
探矿	44
探秘	24
探究	313
探空	13
探空仪	16
探空火箭	33
探索	2653
探索性	21
探索者	18
探花	549
探视	160
探讨	1368
探访	128
探询	60
探路	88
探路者	5
探针	64
探长	8	tàn zhǎng
探问	69
探险	432
探险家	159
探险者	76
探险队	123
探雷	6
探雷器	526
探马	98
探骊得珠	2	tàn lí dé zhū
掣子	3	chè zǐ
掣肘	110
掤拽	3	bīng zhuài
接上	273
接上头	11
接下	81
接下来	1010
接二连三	151
接任	374
接入	281
接入网	30
接到	1490
接力	197
接力棒	15
接力赛	17
接力赛跑	5
接力跑	12
接办	27
接发	11	jiē fà
接发球	37
接取	9
接受	10415
接受器	9
接受国	12
接受度	6
接受投资者	5
接受方	9
接受者	27
接口	814
接口函数	5
接口技术	8
接合	85
接合部	22
接听	189
接吻	87
接地	170	jiē dì
接地气	3	jiē dì qì
接地线	6
接壤	332
接壤处	7
接头	121
接头儿	3	jiē tou er
接头处	7
接字	41
接客	44
接应	777	jiē yìng
接引	74
接待	2300
接待员	6
接待处	20
接待室	23
接待户	29
接待日	262
接待点	5
接待社	6
接待站	7
接待费	10
接待量	33
接手	124
接报	12
接掌	38
接收	1083
接收器	32
接收机	147
接收站	56
接收端	5
接收者	17
接替	475
接机	17
接泊车	3	jiē bó chē
接洽	49
接济	141
接点	26
接煞	3	jiē shà
接物	5
接班	62
接班人	252
接球	59
接生	92
接生婆	14
接电话	8
接盘	13
接着	6206
接种	225	jiē zhòng
接种率	14
接穗	19
接站	10
接管	541
接纳	455
接线	33
接线员	37
接续	90
接缝	17
接缝处	5
接羔	8
接茬	11
接获	23
接见	780
接触	3348
接触式	27
接触性	24
接触网	6
接触面	59
接诊	38
接踵	55
接踵而来	227
接踵而至	100
接轨	272
接过	1850
接运	16
接近	3498
接连	1089
接连不断	352
接送	145
接通	209
接风	114
接风洗尘	9
接风酒	11
接驳	6
接驾	108
接骨	60
接骨木	11
接龙	5
控件	7
控制	11537
控制中心	19
控制关系	10
控制力	64
控制区	37
控制台	51
控制器	156
控制字符	6
控制室	27
控制工程	21
控制性	6
控制技术	57
控制数据	15
控制机	5
控制权	139
控制杆	3	kòng zhì gǎn
控制板	6
控制棒	17
控制法	15
控制点	31
控制率	5
控制程序	8
控制站	37
控制策略	7
控制精度	7
控制系统	600
控制线	109
控制结构	7
控制者	20
控制能力	7
控制论	137
控制车	9
控制软件	19
控制阀	5
控制面板	10
控制额	7
控勒	3	kòng lè
控卷	3	kòng juàn
控告	414
控告人	5
控告权	5
控咽	3	kòng yān
控地	3	kòng dì
控愬	3	kòng shuò
控方	15
控温	15
控球	123
控盘	12
控管	20
控股	821
控股权	30
控诉	297
控鹄	3	kòng hú
推三阻四	43
推上	148
推举	549
推介	188
推介会	33
推倒	217	tuī dǎo
推入	69
推出	4028
推剥	3	tuī bāo
推力	427
推动	4715
推动力	116
推动型	10
推动者	35
推升	8
推却	53
推卸	167
推后	17
推向	897
推回	7
推土	58
推土机	74
推处	3	tuī chǔ
推天抢地	3	tuī tiān qiǎng dì
推委	18
推定	131
推导	125
推射	37
推展	11
推崇	379
推崇备至	16
推己及人	10
推干就湿	3	tuī gān jiù shī
推平	7
推广	2801
推广会	10
推广站	5
推广部	8
推延	13
推开	1264
推心置腹	84
推恩	29
推想	174
推戴	58
推手	51
推打	5
推托	135
推拉	14
推拉门	5
推拒	12
推拿	524
推挡	6
推挤	19
推推搡搡	14
推搡	57
推搪	31
推敲	165
推断	450
推杆	10
推枯折腐	3	tuī kū shé fǔ
推求	23
推波助澜	106
推测	600
推演	382
推潭仆远	3	tuī tán pú yuǎn
推理	614
推理方法	7
推理机	9
推知	34
推磨	52	tuī mò
推移	248
推究	26
推筴	3	tuī jiā
推算	487
推翻	1726
推而广之	16
推脱	38
推荐	3823
推荐人	26
推荐信	16
推荐奖	5
推荐性	6
推荐者	13
推荐表	17
推藉	3	tuī jiè
推行	1921
推行者	7
推让	74
推论	200
推诘	3	tuī jié
推说	85
推诿	82
推车	58
推轮捧毂	3	tuī lún pěng gū
推辞	369
推进	4932
推进剂	101
推进器	125
推迟	484
推送	1070
推选	270
推重比	30
推销	438
推销员	91
推陈出新	74
掩人耳目	47
掩伺	3	yǎn sì
掩体	115
掩卷	22	yǎn juàn
掩咽	3	yǎn yān
掩地表亩	3	yǎn dì biǎo mǔ
掩埋	212
掩护	772
掩映	168
掩盖	589
掩耳盗铃	18
掩蔽	71
掩蔽体	7
掩蔽部	10
掩薶	3	yǎn wō
掩藏	51
掩门	14
掩面而泣	7
掩饰	574
掩鼻	15
措手不及	259
措支剌	3	cuò zhī là
措施	8163
措置	176
措词	86
措辞	183
措辞不当	3	cuò cí bù dàng
措辞得当	3	cuò cí dé dàng
掫扞	3	zōu gǎn
掫聚	3	zōu jù
掮客	14
掯勒	3	kèn lè
掯子	3	kèn zǐ
掰开	75
掰扯	3	bāi che
掳人勒赎	3	lǔ rén lè shú
掳掠	202
掳走	21
掴手	3	guó shǒu
掴打	3	guó dǎ
掴搭	3	guó dā
掴榻	3	guó tà
掴混	3	guó hùn
掴裂	3	guó liè
掷倒	3	zhì dǎo
掷地	3	zhì dì
掷地作金石声	3	zhì dì zuò jīn shí shēng
掷地有声	23	zhì dì yǒu shēng
掷地赋声	3	zhì dì fù shēng
掷地金声	3	zhì dì jīn shēng
掷弹筒	26
掷筊	3	zhì jiǎo
掷色	3	zhì shǎi
掷还	3	zhì huán
掷铁饼	9
掸子	6
掸邦	18	shàn bāng
掸邦高原	3	shàn bāng gāo yuán
掺假	45	chān jiǎ
掺入	76
掺合	3	chān he
掺和	79	chān huo
掺手	3	shǎn shǒu
掺扶	3	chān fú
掺挝	3	càn zhuā
掺掺	3	chān chān
掺杂	97	chān zá
掺杂使假	8
掺槌	3	chān chuí
掺水	20	chān shuǐ
掺沙子	3	chān shā zi
掺混	9
掺落	3	chān luò
掺袂	3	shǎn mèi
掺鼓	3	chān gǔ
揃刈	3	jiān yì
揃坏	3	jiān huài
揃扑	3	jiān pū
揃搣	3	jiān miè
揃落	3	jiān luò
揄翟	3	yú zhái
揆地	3	kuí dì
揆度	3	kuí duó
揆情度理	3	kuí qíng duó lǐ
揆理度情	3	kuí lǐ duó qíng
揉合	15
揉搓	85	róu cuo
揉磨	3	róu mo
揉藉	3	róu jiè
揎拳捋袖	3	xuān quán luō xiù
揎拳捰袖	3	xuān quán luǒ xiù
描写	1546
描叙	8
描摹	52
描画	52
描眉	14
描眉画眼	6
描红	5
描绘	1180
描述	2288
描述性	25
描述符	58
描金	67
提个醒	33
提交	924
提亲	54
提价	103
提供	16799
提供商	217
提供数据	12
提供者	18
提倡	1254
提倡者	13
提僈	3	tí màn
提兜	7
提出	22139
提到	2552
提前	2191
提前量	11
提包	263
提升	2510
提升机	24
提单	34
提及	520
提取	851
提取物	50
提名	2957
提名奖	9
提地	3	tí dì
提壶	7
提头儿	3	tí tóu er
提子	4	tí zǐ
提审	166
提干	56
提心吊胆	186
提成	173
提手	30
提拉	34
提拔	760
提挈	9
提掖	3	tí yè
提携	221
提摩西	5
提教	3	tí jiào
提早	198
提格雷	7
提案	523
提桶	6
提梁	7
提款	18
提款机	10
提款权	24
提水	42
提法	141
提溜	3	dī liū
提溜秃卢	3	dī liū tū lú
提灯	29
提炼	311
提炼厂	5
提现	16
提琴	46
提留	38
提盒	5
提督	474
提示	989
提示卡	7
提示性	69
提示符	27
提神	88
提笔	139
提篮	40
提篮儿	3	tí lán er
提篮桥	5
提纯	125
提纲	195
提纲挈领	30
提线木偶	6
提花	80
提要	83
提议	1748
提请	976
提调	55
提货	23
提起	1647
提起精神	3	tí qǐ jīng shen
提辖	113
提速	68
提醒	2601
提问	1500
提问者	5
提防	625	dī fáng
提香	21
提高	16882
提高班	8
插一杠子	3	chā yī gàng zi
插上	3	chā shang
插不上手	3	chā bu shàng shǒu
插件	104
插件接口	6
插件机	7
插值	56
插值法	11
插入	650
插入因子	3	chā rù yīn zǐ
插入语	7
插刀	10
插卡	10
插叙	8
插口	263
插嘴	243
插图	292
插头	27
插子	3	chā zǐ
插屏	17
插座	56
插手	295
插拔	7
插播	14
插曲	129	chā qǔ
插杠子	3	chā gàng zi
插条	13
插板	6
插架	27
插槽	43
插班生	9
插科打诨	29
插秧	34
插空	3	chā kòng
插管	38
插翅难逃	11
插翅难飞	16
插脚	9
插花	43
插言	52
插话	180
插足	39
插针	9
插销	9
插队	109
插队落户	8
插页	180
揖让	10
揘觱	3	huáng bì
揙刀	3	biàn dāo
揙玭	3	biàn pín
揠苗助长	9	yà miáo zhù zhǎng
握住	716
握别	8
握发	3	wò fà
握发吐哺	3	wò fà tǔ bǔ
握发殿	3	wò fà diàn
握手	381
握手言和	33
握把	41
握拳	45
握有	154
握沐吐飱	3	wò mù tǔ cān
握紧	78
握齱	3	wò chuò
揣合逢迎	3	chuǎi hé féng yíng
揣夺	3	chuǎi duó
揣度	32	chuǎi duó
揣情	3	chuǎi qíng
揣想	3	chuǎi xiǎng
揣手儿	3	chuāi shǒu er
揣挫	3	chuǎi cuò
揣摩	208	chuǎi mó
揣摸	33	chuǎi mō
揣摹	3	chuǎi mó
揣料	3	chuǎi liào
揣时度力	3	chuǎi shí duó lì
揣测	75	chuǎi cè
揣着明白装糊涂	3	chuāi zhe míng bai zhuāng hú tu
揣称	3	chuǎi chèn
揩抹	12
揩拭	20
揩油	5
揪出	24
揪心	69
揪撇	3	jiū piě
揪斗	46
揭不开锅	15
揭发	428
揭地	3	jiē dì
揭地掀天	3	jiē dì xiān tiān
揭帖	114	jiē tiě
揭幕	129
揭幕战	12
揭底	6
揭开	974
揭批	101
揭晓	212
揭榜	10
揭牌	16
揭短	8
揭破	71
揭示	1015
揭秘	54
揭穿	118
揭竿而起	34
揭衣涉水	3	qì yī shè shuǐ
揭西	6
揭载	3	jiē zǎi
揭阳	41
揭阳县	5
揭露	1408
援交小姐	3	yuán jiāo xiǎo jie
援兵	187
援军	252
援助	1566
援助国	51
援古证今	3	yá gǔ zhèng jīn
援外	24
援应	3	yuán yìng
援建	43
援引	256
援手	114
援救	96
援款	5
援用	25
援藏	19	yuán zàng
揵子	3	jiàn zǐ
揵毒	3	jiàn dú
揶揄	58
揸挣	3	zhā zhèng
揽客	19
揽工	75
揽活	9
揽胜	12
揽载	3	lǎn zǎi
搀和	17	chān huo
搀扶	321
搀拽	3	chān zhuài
搀杂	9
搀行夺市	3	chān háng duó shì
搁不住	3	gé bù zhù
搁得住	3	gé de zhù
搁板	16
搁栅	3	gé zhà
搁浅	107
搁煞	3	gē shà
搁笔	23
搁置	139
搂伐	3	lōu fá
搂包	3	lōu bāo
搂处	3	lōu chǔ
搂带	3	lōu dài
搂把	3	lōu bǎ
搂抱	128
搂揽	3	lōu lǎn
搂搜	3	lōu sōu
搂摗	3	lōu sōu
搂沟子	3	lōu gōu zǐ
搂算	3	lōu suàn
搂罗	3	lōu luó
搂账	3	lōu zhàng
搂钱	3	lōu qián
搅乱	95
搅动	70
搅和	68	jiǎo huo
搅哄	3	jiǎo hòng
搅局	27
搅扰	47
搅拌	423
搅拌器	10
搅拌机	10
搅撩	3	jiǎo liáo
搅浑	11
搅混	13	jiǎo gǔn
搅聒	3	jiǎo guō
搅黄	12
搊弹词	3	chōu tán cí
搏击	115
搏动	63
搏斗	672
搏杀	65
搏浪	9
搐口儿	3	chù kǒu er
搒决	3	péng jué
搒挞	3	péng tà
搒捶	3	péng chuí
搒掠	3	péng lüě
搒械	3	péng xiè
搒棰	3	péng chuí
搒楚	3	péng chǔ
搒童	3	péng tóng
搒笞	3	péng chī
搓挲	3	cuō suō
搓洗	28
搓澡	9
搓麻将	3	cuō má jiàng
搔头	103
搔痒	39
搔耙	3	sāo pá
搔背扒子	3	sāo bèi pá zǐ
搔首	9
搔首弄姿	16
搜刮	158
搜剿	13
搜寻	334
搜括	44
搜捕	356
搜掠	2	sōu lüě
搜救	48
搜查	361
搜检	41
搜求	38
搜狐	4777
搜狐公司	47
搜狗	1044
搜索	2369
搜索引擎	204
搜罗	115
搜肠刮肚	18
搜身	21
搜集	692
搞不好	3	gǎo bu hǎo
搞不懂	3	gǎo bu dǒng
搞乱	70
搞垮	39
搞头	8	gǎo tou
搞好	751
搞定	162
搞搞	21
搞活	135
搞清	76
搞笑	1152
搞脏	3	gǎo zāng
搞臭	14
搞花样儿	3	gǎo huā yàng er
搞起	35
搞鬼	15
搢朴	3	jìn piáo
搥琢	3	chuí zhuó
搥胸跌脚	3	duī xiōng diē jiǎo
搥胸跌足	3	duī xiōng diē zú
搨地钱	3	tà dì qián
搨子	3	tà zǐ
搪塞	100	táng sè
搪差使	3	táng chāi shǐ
搪瓷	104
搬入	46
搬兵	11
搬出	259
搬动	55
搬家	242
搬弄	15
搬弄是非	18
搬枒	3	bān yá
搬楦头	3	bān xuàn tou
搬石头砸自己的脚	3	bān shí tou zá zì jǐ de jiǎo
搬离	14
搬移	14
搬舌头	3	bān shé tou
搬走	115
搬迁	275
搬迁户	7
搬运	375
搬运工	36
搬运车	12
搬进	153
搭乘	149
搭伙	24
搭伴	12
搭便车	6
搭剌	3	dā là
搭台	20
搭售	6
搭子	3	dā zǐ
搭客	11
搭建	207
搭当	3	dā dàng
搭把子	3	dā bà zi
搭把手儿	3	dā bǎ shǒu er
搭挡	3	dā dàng
搭接	12
搭救	187
搭架	137
搭档	144
搭桥	56
搭桥术	5
搭棚	13
搭班	22
搭班子	11
搭理	139
搭界	18
搭盖	18
搭腔	50
搭茬儿	3	dā chá er
搭裢	3	dā lian
搭讪	106
搭设	11
搭话	61
搭调	8
搭车	24
搭载	235
搭配	560
搭钩	5
搴旗取将	3	qiān qí qǔ jiàng
搴旗斩将	3	qiān qí zhǎn jiàng
搴裳	3	qiān cháng
搶水	3	qiāng shuǐ
携家带口	8
携带	1920
携带者	59
携手	421
携手并肩	11
携程	59
携起手来	20
摁扣儿	3	èn kòu er
摄人心魄	5
摄像	102
摄像头	53
摄像师	8
摄像机	249
摄像管	16
摄入	365
摄入量	103
摄制	179
摄制组	36
摄动	112
摄取	233
摄取量	15
摄录	8
摄影	1279
摄影场	5
摄影奖	16
摄影家	67
摄影展	32
摄影师	106
摄影机	78
摄影棚	16
摄影者	6
摄影部	7
摄政	215
摄政王	489
摄氏	286
摄氏度	301
摄氏温度	6
摄氏温标	10
摄谱仪	8
摄食	114
摆件	8
摆供	3	bǎi gòng
摆划	3	bǎi huá
摆列	63
摆动	424
摆勺村	10
摆在	727
摆地摊	17	bǎi dì tān
摆好	158
摆子	3	bǎi zǐ
摆布	234
摆平	60
摆开	199
摆弄	124
摆式	13
摆手	614
摆拽	3	bǎi zhuài
摆挣	3	bǎi zhèng
摆摆	240
摆摊	57
摆摊儿	5	bǎi tān er
摆摊子	12
摆擂	3	bǎi lèi
摆擂台	4	bǎi lèi tái
摆擂枱	3	bǎi lèi tái
摆放	261
摆明	52
摆晃	3	bǎi huàng
摆架子	8
摆样子	8
摆正	40
摆渡	80
摆簸	3	bǎi bò
摆置	11
摆脱	1889
摆荡	5
摆袖却金	3	bài xiù què jīn
摆设	213
摆设儿	3	bǎi she er
摆谱	15
摆谱儿	3	bǎi pǔ er
摆起	34
摆轮	8
摆钟	19
摆阔	20
摆龙门阵	10
摇动	224
摇唇鼓舌	6
摇头	2864
摇头叹息	35
摇头摆尾	22
摇头摆脑	9
摇头晃脑	112	yáo tóu huàng nǎo
摇奖	14
摇尾乞怜	13
摇手	268
摇把	3	yáo bà
摇摆	157
摇摆不定	31
摇摇	167
摇摇头	1211
摇摇摆摆	67
摇摇晃晃	241
摇摇欲坠	108
摇撼	41
摇旗呐喊	39
摇晃	645	yáo huàng
摇晃地	3	yáo huàng de
摇晃地悬挂着	3	yáo huàng de xuán guà zhe
摇曳	170
摇曳多姿	9
摇杆	2	yáo gǎn
摇滚	126
摇滚乐	70	yáo gǔn yuè
摇笔杆儿	3	yáo bǐ gǎn er
摇篮	225
摇篮曲	11	yáo lán qǔ
摇臂	7
摇船	20
摇荡	20
摇蚊	11
摇身一变	138
摇钱树	52
摇铃	9
摇鹅毛扇	5
摈弃	65
摈斥	32
摈除	17
摊主	62
摊事儿	3	tān shì er
摊位	154
摊儿	18	tān er
摊前	22
摊子	303
摊开	402
摊摊手	17
摊晒	6
摊派	109
摊点	42
摊牌	65
摊薄	3	tān bó
摊薄后每股盈利	3	tān bó hòu měi gǔ yíng lì
摊贩	36
摊铺	45
摒弃	177	bìng qì
摒挡	3	bìng dàng
摒绝	3	bìng jué
摒除	15	bìng chú
摓掖	3	féng yè
摔交	76
摔伤	50
摔倒	637	shuāi dǎo
摔打	75	shuāi dá
摔跟头	6	shuāi gēn tou
摔跤	236
摘取	88
摘帽	21
摘帽子	5
摘引	18
摘录	108
摘得	28
摘抄	20
摘掉	103
摘牌	11
摘瑕指瑜	3	tì xiá zhǐ yú
摘登	5
摘编	55
摘自	112
摘葡萄	6
摘要	558
摘译	6
摘除	68
摘除术	6
摛掞	3	chī yàn
摧刚为柔	3	cuī gāng wéi róu
摧垮	18
摧折	14
摧枯拉朽	34
摧残	367
摧毁	940
摧毁性	6
摧眉折腰	5
摩伊	13
摩伽罗	3	mó jiā luó
摩侯罗	3	mó hòu luó
摩加迪沙	29
摩勒	3	mó lè
摩天	32
摩天大厦	5
摩天大楼	57
摩天岭	25
摩天轮	5
摩尔	232
摩尔多瓦	94
摩尔曼斯克	14
摩尔根	51
摩尼教	85	mó ní jiào
摩崖	92
摩托	128
摩托化	158
摩托罗拉	196
摩托罗拉公司	28
摩托艇	34
摩托车	422
摩托车的士	3	mó tuō chē dī shì
摩拉	10
摩拉维亚	52
摩拳擦掌	80
摩挱	3	mó suō
摩挲	68	mā sā
摩挲石	3	mā sā shí
摩擦	802
摩擦力	59
摩擦学	17
摩擦性	5
摩擦系数	23
摩擦音	7
摩斯	16
摩根	121
摩根士丹利	27
摩根斯坦利	47
摩步旅	19
摩泽尔	5
摩洛	15
摩洛哥	500
摩洛哥王国	7
摩登	73
摩登伽女	3	mó dēng jiā nǚ
摩的	3	mó dī
摩睺罗伽	3	mó hóu luó jiā
摩纳哥	83
摩罗	16
摩羯座	5
摩翫	3	mó wàn
摩耶	3	mó yē
摩肩接踵	25
摩苏尔	20
摩莎	3	mó suō
摩萨德	11
摩西	100
摩诘	3	mó jié
摩门	6
摩门教	11
摸不着	3	mō bù zháo
摸不着头脑	158	mō bù zháo tóu nǎo
摸不着边	3	mō bù zhuó biān
摸吧	3	mō bā
摸头	8
摸头不着	3	mō tóu bù zháo
摸底	86
摸得着	22	mō de zháo
摸排	5
摸摸	301
摸摸头	5
摸摸索索	13
摸清	132
摸爬滚打	45
摸着石头过河	15	mō zhe shí tou guò hé
摸石头过河	3	mō shí tou guò hé
摸索	427	mō suo
摸透	41
摸金校尉	405
摸门不着	3	mō mén bù zháo
摸门儿	3	mō mén er
摸黑	54
摸黑儿	3	mō hēi er
摹仿	32
摹写	14
摹刻	7
摹勒	3	mó lè
摹古	6
摹拟	34
摹本	53
摹肖	3	mó xiāo
摺叠	7
摽梅之年	3	biào méi zhī nián
撂下	60
撂倒	3	liào dǎo
撂地	3	liào dì
撂地摊	3	liào dì tān
撂挑子	19
撂荒	9
撅坑撅堑	3	jué kēng jué qiàn
撅天扑地	3	juē tiān pū dì
撇下	181	piē xia
撇号	3	piě hào
撇呆打堕	3	piě dāi dǎ duò
撇嘴	126	piě zuǐ
撇大条	3	piě dà tiáo
撇开	409
撇条	3	piě tiáo
撇步	3	piě bù
撇清	15
撑伞	8
撑住	64
撑天拄地	3	chēng tiān zhǔ dì
撑天柱地	3	chēng tiān zhù dì
撑开	56
撑得住	11
撑持	85
撑杆	9
撑杆跳	5
撑杆跳高	5
撑竿跳高	14
撑篙	12
撑腰	137
撑船	47
撑门面	7
撒丁	42
撒丁岛	20
撒丫子	11	sā yā zǐ
撒克逊	53
撒切尔	41
撒切尔夫人	3	sā qiē ěr fū ren
撒哈拉	206
撒哈拉沙漠	146
撒娇	143
撒娇似地	3	sā jiāo shì de
撒娇撒痴	10
撒尿	142
撒布	35	sǎ bù
撒手	202
撒手不管	48
撒手人寰	6
撒手锏	129
撒拉	38
撒拉族	297
撒播	33	sǎ bō
撒放	10
撒施	3	sǎ shī
撒旦	56
撒欢	8
撒气	20
撒泼	50
撒狗粮	3	sǎ gǒu liáng
撒种	10	sǎ zhǒng
撒网	32
撒腿	65
撒花	16
撒落	17	sǎ luò
撒谎	321
撒豆成兵	5	sǎ dòu chéng bīng
撒赖	17
撒都该人	3	sā dū gāi rén
撒野	92
撒马尔罕	79
撒鸭子	3	sā yā zǐ
撕下	350
撕咬	29
撕开	157
撕心裂肺	45
撕扯	62
撕毁	178
撕破	117
撕破脸	39
撕碎	58
撕票	11
撕裂	170
撞伤	18
撞倒	68	zhuàng dǎo
撞入	56
撞击	483
撞击声	28
撞墙	26
撞机	30
撞死	85
撞毁	29
撞沉	16
撞见	253
撞车	36
撞运气	3	zhuàng yùn qi
撞针	22
撞钟	23
撤兵	119
撤军	387
撤出	400
撤回	281
撤差	3	chè chāi
撤席	6
撤并	25
撤换	91
撤掉	53
撤收	21
撤消	104
撤离	400
撤职	218
撤诉	19
撤资	10
撤走	236
撤退	979
撤销	4998
撤除	185
撧耳揉腮	3	yōng ěr róu sāi
撧耳顿足	3	yǎn ěr dùn zú
撩乱	22	liáo luàn
撩云拨雨	3	liáo yún bō yǔ
撩人	3	liáo rén
撩动	3	liáo dòng
撩妹	3	liáo mèi
撩开	70	liáo kāi
撩惹	3	liáo rě
撩拨	91	liáo bō
撩是生非	3	liáo shì shēng fēi
撩火加油	3	liáo huǒ jiā yóu
撩蜂剔蝎	3	liáo fēng tī xiē
撩蜂吃螫	3	liáo fēng chī shì
撩逗	4	liáo dòu
撬动	26
撬杠	2	qiào gàng
撬棍	264
播下	46
播出	248
播发	30
播州	63
播弄	15
播报	33
播撒	35	bō sǎ
播放	523
播放器	118
播放机	38
播散	31
播映	12
播种	708
播种期	6
播种机	40
播种量	7
播穅眯目	3	bō kāng mǐ mù
播糠眯目	3	bō kāng mǐ mù
播送	30
播音	77
播音员	87
撮合	75
撮科打哄	3	cuō kē dǎ hòng
撮箕	7
撮要	9
撰写	1027
撰文	209
撰稿	79
撰稿人	86
撰著	30
撰述	45
撵走	30
撷取	13
撺掇	91
撼人心魄	14
撼动	67
撼地摇天	3	hàn dì yáo tiān
撼天动地	6	hàn tiān dòng dì
撼天震地	3	hàn tiān zhèn dì
擀杖	11
擀面杖	27
擂主	2	lèi zhǔ
擂台	215	lèi tái
擂台赛	68	lèi tái sài
